Time,Vehicle ID,X Coordinate,Y Coordinate,Tile Name
214,30,88.4184,-308.798,/home/sayon/autoware_map/town01/splitted/5_81_-311.pcd
214,31,109.892,-55.498,/home/sayon/autoware_map/town01/splitted/5_104_-59.pcd
214,34,88.4198,-316.299,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
214,35,102.421,-195.14,/home/sayon/autoware_map/town01/splitted/5_97_-195.pcd
214,37,338.889,-11.7911,/home/sayon/autoware_map/town01/splitted/5_333_-11.pcd
214,38,1.94009,-96.0187,/home/sayon/autoware_map/town01/splitted/5_-1_-97.pcd
214,39,1.94654,-74.3692,/home/sayon/autoware_map/town01/splitted/5_-1_-78.pcd
214,40,151.605,2.04713,/home/sayon/autoware_map/town01/splitted/3_135_0.pcd
214,41,124.448,-195.142,/home/sayon/autoware_map/town01/splitted/3_104_-195.pcd
214,42,296.619,-133.506,/home/sayon/autoware_map/town01/splitted/5_290_-135.pcd
214,43,117.393,-55.4963,/home/sayon/autoware_map/town01/splitted/5_112_-59.pcd
214,44,262.218,-199.154,/home/sayon/autoware_map/town01/splitted/3_260_-221.pcd
214,45,79.1119,-1.96008,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd
214,46,92.383,-83.754,/home/sayon/autoware_map/town01/splitted/5_89_-84.pcd
215,20,154.032,-37.6979,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
215,22,338.885,-19.2922,/home/sayon/autoware_map/town01/splitted/4_332_-24.pcd
215,25,235.635,-133.476,/home/sayon/autoware_map/town01/splitted/4_228_-142.pcd
215,26,334.854,-79.9769,/home/sayon/autoware_map/town01/splitted/5_328_-83.pcd
215,27,154.021,-45.199,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
215,29,102.391,-55.4998,/home/sayon/autoware_map/town01/splitted/5_97_-59.pcd
215,30,88.4184,-308.798,/home/sayon/autoware_map/town01/splitted/5_81_-311.pcd
215,31,109.892,-55.498,/home/sayon/autoware_map/town01/splitted/5_104_-59.pcd
215,34,88.4198,-316.299,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
215,35,102.421,-195.14,/home/sayon/autoware_map/town01/splitted/5_97_-195.pcd
215,37,338.889,-11.7911,/home/sayon/autoware_map/town01/splitted/5_333_-11.pcd
215,38,1.94,-83.8673,/home/sayon/autoware_map/town01/splitted/5_-1_-84.pcd
215,39,1.95,-61.974,/home/sayon/autoware_map/town01/splitted/5_-3_-65.pcd
215,40,138.59,2.05,/home/sayon/autoware_map/town01/splitted/3_135_0.pcd
215,41,115.317,-195.141,/home/sayon/autoware_map/town01/splitted/3_104_-195.pcd
215,42,309.642,-133.512,/home/sayon/autoware_map/town01/splitted/4_305_-142.pcd
215,43,117.393,-55.4963,/home/sayon/autoware_map/town01/splitted/5_112_-59.pcd
215,44,276.292,-199.156,/home/sayon/autoware_map/town01/splitted/3_260_-221.pcd
215,45,86.6526,-5.19388,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd
215,46,92.3808,-72.3177,/home/sayon/autoware_map/town01/splitted/4_89_-78.pcd
216,20,154.032,-37.6979,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
216,22,338.885,-19.2922,/home/sayon/autoware_map/town01/splitted/4_332_-24.pcd
216,25,246.789,-133.481,/home/sayon/autoware_map/town01/splitted/4_244_-142.pcd
216,26,334.846,-92.6977,/home/sayon/autoware_map/town01/splitted/5_328_-96.pcd
216,27,154.021,-45.199,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
216,29,102.391,-55.4998,/home/sayon/autoware_map/town01/splitted/5_97_-59.pcd
216,30,88.4184,-308.798,/home/sayon/autoware_map/town01/splitted/5_81_-311.pcd
216,31,109.892,-55.498,/home/sayon/autoware_map/town01/splitted/5_104_-59.pcd
216,34,88.4198,-316.299,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
216,35,102.421,-195.14,/home/sayon/autoware_map/town01/splitted/5_97_-195.pcd
216,37,338.889,-11.7911,/home/sayon/autoware_map/town01/splitted/5_333_-11.pcd
216,38,1.95,-71.3919,/home/sayon/autoware_map/town01/splitted/5_-1_-71.pcd
216,39,1.95094,-49.5925,/home/sayon/autoware_map/town01/splitted/4_-3_-52.pcd
216,40,124.67,2.05,/home/sayon/autoware_map/town01/splitted/3_104_-6.pcd
216,41,110.618,-195.141,/home/sayon/autoware_map/town01/splitted/3_104_-195.pcd
216,42,318.701,-133.517,/home/sayon/autoware_map/town01/splitted/4_305_-142.pcd
216,43,117.393,-55.4963,/home/sayon/autoware_map/town01/splitted/5_112_-59.pcd
216,44,289.525,-199.157,/home/sayon/autoware_map/town01/splitted/3_260_-221.pcd
216,45,88.3704,-12.7689,/home/sayon/autoware_map/town01/splitted/4_73_-14.pcd
216,46,92.38,-59.5826,/home/sayon/autoware_map/town01/splitted/5_89_-59.pcd
217,20,154.032,-37.6979,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
217,22,338.885,-19.2922,/home/sayon/autoware_map/town01/splitted/4_332_-24.pcd
217,25,257.722,-133.487,/home/sayon/autoware_map/town01/splitted/4_244_-142.pcd
217,26,334.839,-104.524,/home/sayon/autoware_map/town01/splitted/5_328_-109.pcd
217,27,154.021,-45.199,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
217,29,102.391,-55.4998,/home/sayon/autoware_map/town01/splitted/5_97_-59.pcd
217,30,88.4184,-308.798,/home/sayon/autoware_map/town01/splitted/5_81_-311.pcd
217,31,109.892,-55.498,/home/sayon/autoware_map/town01/splitted/5_104_-59.pcd
217,34,88.4198,-316.299,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
217,35,102.421,-195.14,/home/sayon/autoware_map/town01/splitted/5_97_-195.pcd
217,37,338.889,-11.7911,/home/sayon/autoware_map/town01/splitted/5_333_-11.pcd
217,38,1.95,-58.7936,/home/sayon/autoware_map/town01/splitted/5_-3_-58.pcd
217,39,1.96,-37.3688,/home/sayon/autoware_map/town01/splitted/5_-3_-39.pcd
217,40,111.275,2.05,/home/sayon/autoware_map/town01/splitted/3_104_-6.pcd
217,41,109.944,-195.141,/home/sayon/autoware_map/town01/splitted/3_104_-195.pcd
217,42,323.424,-133.519,/home/sayon/autoware_map/town01/splitted/5_320_-135.pcd
217,43,117.393,-55.4963,/home/sayon/autoware_map/town01/splitted/5_112_-59.pcd
217,44,303.194,-199.158,/home/sayon/autoware_map/town01/splitted/3_291_-221.pcd
217,45,88.3733,-22.6973,/home/sayon/autoware_map/town01/splitted/5_81_-27.pcd
217,46,92.38,-46.9544,/home/sayon/autoware_map/town01/splitted/5_89_-48.pcd
218,20,154.032,-37.6979,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
218,22,338.885,-19.2922,/home/sayon/autoware_map/town01/splitted/4_332_-24.pcd
218,25,268.652,-133.492,/home/sayon/autoware_map/town01/splitted/5_267_-134.pcd
218,26,334.833,-116.045,/home/sayon/autoware_map/town01/splitted/5_328_-116.pcd
218,27,154.021,-45.199,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
218,29,102.391,-55.4998,/home/sayon/autoware_map/town01/splitted/5_97_-59.pcd
218,30,88.4184,-308.798,/home/sayon/autoware_map/town01/splitted/5_81_-311.pcd
218,31,109.892,-55.498,/home/sayon/autoware_map/town01/splitted/5_104_-59.pcd
218,34,88.4198,-316.299,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
218,35,102.421,-195.14,/home/sayon/autoware_map/town01/splitted/5_97_-195.pcd
218,37,338.889,-11.7911,/home/sayon/autoware_map/town01/splitted/5_333_-11.pcd
218,38,1.96,-46.7871,/home/sayon/autoware_map/town01/splitted/4_-3_-52.pcd
218,39,1.96,-25.5337,/home/sayon/autoware_map/town01/splitted/5_-3_-26.pcd
218,40,102.384,2.00946,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd
218,41,109.927,-195.141,/home/sayon/autoware_map/town01/splitted/3_104_-195.pcd
218,42,324.075,-133.519,/home/sayon/autoware_map/town01/splitted/5_320_-135.pcd
218,43,117.393,-55.4963,/home/sayon/autoware_map/town01/splitted/5_112_-59.pcd
218,44,314.133,-199.159,/home/sayon/autoware_map/town01/splitted/3_291_-221.pcd
218,45,88.3767,-34.5086,/home/sayon/autoware_map/town01/splitted/4_73_-43.pcd
218,46,92.3764,-33.565,/home/sayon/autoware_map/town01/splitted/5_89_-37.pcd
219,20,154.032,-37.6979,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
219,22,338.885,-19.2922,/home/sayon/autoware_map/town01/splitted/4_332_-24.pcd
219,25,279.928,-133.498,/home/sayon/autoware_map/town01/splitted/5_275_-135.pcd
219,26,334.824,-127.596,/home/sayon/autoware_map/town01/splitted/5_328_-129.pcd
219,27,154.021,-45.199,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
219,29,102.391,-55.4998,/home/sayon/autoware_map/town01/splitted/5_97_-59.pcd
219,30,88.4184,-308.798,/home/sayon/autoware_map/town01/splitted/5_81_-311.pcd
219,31,109.892,-55.498,/home/sayon/autoware_map/town01/splitted/5_104_-59.pcd
219,34,88.4198,-316.299,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
219,35,102.421,-195.14,/home/sayon/autoware_map/town01/splitted/5_97_-195.pcd
219,37,338.889,-11.7911,/home/sayon/autoware_map/town01/splitted/5_333_-11.pcd
219,38,1.96,-35.16,/home/sayon/autoware_map/town01/splitted/5_-3_-39.pcd
219,39,1.97,-13.1176,/home/sayon/autoware_map/town01/splitted/5_-3_-13.pcd
219,40,97.8334,1.4071,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd
219,41,109.923,-195.141,/home/sayon/autoware_map/town01/splitted/3_104_-195.pcd
219,42,324.431,-133.519,/home/sayon/autoware_map/town01/splitted/5_320_-135.pcd
219,43,117.393,-55.4963,/home/sayon/autoware_map/town01/splitted/5_112_-59.pcd
219,44,320.576,-199.16,/home/sayon/autoware_map/town01/splitted/3_291_-221.pcd
219,45,88.38,-47.9145,/home/sayon/autoware_map/town01/splitted/5_81_-48.pcd
219,46,92.3732,-22.4778,/home/sayon/autoware_map/town01/splitted/5_89_-27.pcd
220,20,154.032,-37.6979,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
220,22,338.885,-19.2922,/home/sayon/autoware_map/town01/splitted/4_332_-24.pcd
220,25,290.755,-133.503,/home/sayon/autoware_map/town01/splitted/5_290_-135.pcd
220,26,334.813,-140.091,/home/sayon/autoware_map/town01/splitted/5_328_-142.pcd
220,27,154.021,-45.199,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
220,29,102.391,-55.4998,/home/sayon/autoware_map/town01/splitted/5_97_-59.pcd
220,30,88.4184,-308.798,/home/sayon/autoware_map/town01/splitted/5_81_-311.pcd
220,31,109.892,-55.498,/home/sayon/autoware_map/town01/splitted/5_104_-59.pcd
220,34,88.4198,-316.299,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
220,35,102.421,-195.14,/home/sayon/autoware_map/town01/splitted/5_97_-195.pcd
220,37,338.889,-11.7911,/home/sayon/autoware_map/town01/splitted/5_333_-11.pcd
220,38,1.96537,-22.8313,/home/sayon/autoware_map/town01/splitted/5_-3_-26.pcd
220,39,6.28405,-2.60656,/home/sayon/autoware_map/town01/splitted/5_4_-6.pcd
220,40,92.3686,-1.04663,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd
220,41,109.922,-195.141,/home/sayon/autoware_map/town01/splitted/3_104_-195.pcd
220,42,324.586,-133.519,/home/sayon/autoware_map/town01/splitted/5_320_-135.pcd
220,43,117.393,-55.4963,/home/sayon/autoware_map/town01/splitted/5_112_-59.pcd
220,44,323.601,-199.16,/home/sayon/autoware_map/town01/splitted/5_322_-201.pcd
220,45,88.38,-62.475,/home/sayon/autoware_map/town01/splitted/4_73_-65.pcd
220,46,92.3712,-15.3247,/home/sayon/autoware_map/town01/splitted/5_89_-18.pcd
221,20,154.032,-37.6979,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
221,22,338.885,-19.2922,/home/sayon/autoware_map/town01/splitted/4_332_-24.pcd
221,25,302.477,-133.509,/home/sayon/autoware_map/town01/splitted/5_298_-135.pcd
221,26,334.806,-152.223,/home/sayon/autoware_map/town01/splitted/4_320_-155.pcd
221,27,154.021,-45.199,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
221,29,102.391,-55.4998,/home/sayon/autoware_map/town01/splitted/5_97_-59.pcd
221,30,88.4184,-308.798,/home/sayon/autoware_map/town01/splitted/5_81_-311.pcd
221,31,109.892,-55.498,/home/sayon/autoware_map/town01/splitted/5_104_-59.pcd
221,34,88.4198,-316.299,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
221,35,102.421,-195.14,/home/sayon/autoware_map/town01/splitted/5_97_-195.pcd
221,37,338.889,-11.7911,/home/sayon/autoware_map/town01/splitted/5_333_-11.pcd
221,38,1.97,-9.82559,/home/sayon/autoware_map/town01/splitted/5_-3_-13.pcd
221,39,17.8987,-1.97799,/home/sayon/autoware_map/town01/splitted/5_11_-4.pcd
221,40,88.9528,-7.47745,/home/sayon/autoware_map/town01/splitted/4_89_-14.pcd
221,41,109.922,-195.141,/home/sayon/autoware_map/town01/splitted/3_104_-195.pcd
221,42,324.624,-133.52,/home/sayon/autoware_map/town01/splitted/5_320_-135.pcd
221,43,117.393,-55.4963,/home/sayon/autoware_map/town01/splitted/5_112_-59.pcd
221,44,324.228,-199.16,/home/sayon/autoware_map/town01/splitted/5_322_-201.pcd
221,45,88.3816,-76.6147,/home/sayon/autoware_map/town01/splitted/5_81_-78.pcd
221,46,92.3704,-12.6232,/home/sayon/autoware_map/town01/splitted/4_89_-14.pcd
222,20,154.032,-37.6979,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
222,22,338.885,-19.2922,/home/sayon/autoware_map/town01/splitted/4_332_-24.pcd
222,25,310.872,-133.513,/home/sayon/autoware_map/town01/splitted/4_305_-142.pcd
222,26,334.8,-164.452,/home/sayon/autoware_map/town01/splitted/5_328_-169.pcd
222,27,154.021,-45.199,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
222,29,102.391,-55.4998,/home/sayon/autoware_map/town01/splitted/5_97_-59.pcd
222,30,88.4184,-308.798,/home/sayon/autoware_map/town01/splitted/5_81_-311.pcd
222,31,109.892,-55.498,/home/sayon/autoware_map/town01/splitted/5_104_-59.pcd
222,34,88.4198,-316.299,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
222,35,102.421,-195.14,/home/sayon/autoware_map/town01/splitted/5_97_-195.pcd
222,37,338.889,-11.7911,/home/sayon/autoware_map/town01/splitted/5_333_-11.pcd
222,38,8.39222,-2.0359,/home/sayon/autoware_map/town01/splitted/5_4_-6.pcd
222,39,29.7302,-1.97453,/home/sayon/autoware_map/town01/splitted/4_27_-4.pcd
222,40,88.3718,-17.4844,/home/sayon/autoware_map/town01/splitted/5_81_-18.pcd
222,41,109.922,-195.141,/home/sayon/autoware_map/town01/splitted/3_104_-195.pcd
222,42,324.633,-133.52,/home/sayon/autoware_map/town01/splitted/5_320_-135.pcd
222,43,117.393,-55.4963,/home/sayon/autoware_map/town01/splitted/5_112_-59.pcd
222,44,324.642,-199.16,/home/sayon/autoware_map/town01/splitted/5_322_-201.pcd
222,45,88.3844,-91.0284,/home/sayon/autoware_map/town01/splitted/4_73_-91.pcd
222,46,92.3703,-12.332,/home/sayon/autoware_map/town01/splitted/4_89_-14.pcd
223,20,154.032,-37.6979,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
223,22,338.885,-19.2922,/home/sayon/autoware_map/town01/splitted/4_332_-24.pcd
223,25,315.801,-133.515,/home/sayon/autoware_map/town01/splitted/4_305_-142.pcd
223,26,334.795,-174.758,/home/sayon/autoware_map/town01/splitted/5_334_-175.pcd
223,27,154.021,-45.199,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
223,29,102.391,-55.4998,/home/sayon/autoware_map/town01/splitted/5_97_-59.pcd
223,30,88.4184,-308.798,/home/sayon/autoware_map/town01/splitted/5_81_-311.pcd
223,31,109.892,-55.498,/home/sayon/autoware_map/town01/splitted/5_104_-59.pcd
223,34,88.4198,-316.299,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
223,35,102.421,-195.14,/home/sayon/autoware_map/town01/splitted/5_97_-195.pcd
223,37,338.889,-11.7911,/home/sayon/autoware_map/town01/splitted/5_333_-11.pcd
223,38,20.412,-1.97725,/home/sayon/autoware_map/town01/splitted/5_19_-4.pcd
223,39,41.2145,-1.97117,/home/sayon/autoware_map/town01/splitted/4_27_-4.pcd
223,40,88.3752,-29.5389,/home/sayon/autoware_map/town01/splitted/5_81_-32.pcd
223,41,109.922,-195.141,/home/sayon/autoware_map/town01/splitted/3_104_-195.pcd
223,42,324.639,-133.52,/home/sayon/autoware_map/town01/splitted/5_320_-135.pcd
223,43,117.393,-55.4963,/home/sayon/autoware_map/town01/splitted/5_112_-59.pcd
223,44,324.661,-199.16,/home/sayon/autoware_map/town01/splitted/5_322_-201.pcd
223,45,88.3871,-104.664,/home/sayon/autoware_map/town01/splitted/4_73_-117.pcd
223,46,92.3703,-12.2637,/home/sayon/autoware_map/town01/splitted/4_89_-14.pcd
224,20,154.032,-37.6979,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
224,22,338.885,-19.2922,/home/sayon/autoware_map/town01/splitted/4_332_-24.pcd
224,25,316.898,-133.516,/home/sayon/autoware_map/town01/splitted/4_305_-142.pcd
224,26,334.792,-181.826,/home/sayon/autoware_map/town01/splitted/5_334_-182.pcd
224,27,154.021,-45.199,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
224,29,102.391,-55.4998,/home/sayon/autoware_map/town01/splitted/5_97_-59.pcd
224,30,88.4184,-308.798,/home/sayon/autoware_map/town01/splitted/5_81_-311.pcd
224,31,109.892,-55.498,/home/sayon/autoware_map/town01/splitted/5_104_-59.pcd
224,34,88.4198,-316.299,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
224,35,102.421,-195.14,/home/sayon/autoware_map/town01/splitted/5_97_-195.pcd
224,37,338.889,-11.7911,/home/sayon/autoware_map/town01/splitted/5_333_-11.pcd
224,38,32.0062,-1.97386,/home/sayon/autoware_map/town01/splitted/4_27_-4.pcd
224,39,52.9968,-1.96772,/home/sayon/autoware_map/town01/splitted/5_50_-4.pcd
224,40,88.3778,-38.5282,/home/sayon/autoware_map/town01/splitted/4_73_-43.pcd
224,41,109.922,-195.141,/home/sayon/autoware_map/town01/splitted/3_104_-195.pcd
224,42,324.639,-133.52,/home/sayon/autoware_map/town01/splitted/5_320_-135.pcd
224,43,117.393,-55.4963,/home/sayon/autoware_map/town01/splitted/5_112_-59.pcd
224,44,324.666,-199.16,/home/sayon/autoware_map/town01/splitted/5_322_-201.pcd
224,45,88.3888,-113.8,/home/sayon/autoware_map/town01/splitted/4_73_-117.pcd
224,46,92.3703,-12.2447,/home/sayon/autoware_map/town01/splitted/4_89_-14.pcd
225,20,154.032,-37.6979,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
225,22,338.885,-19.2922,/home/sayon/autoware_map/town01/splitted/4_332_-24.pcd
225,25,317.071,-133.516,/home/sayon/autoware_map/town01/splitted/4_305_-142.pcd
225,26,334.791,-184.393,/home/sayon/autoware_map/town01/splitted/5_330_-188.pcd
225,27,154.021,-45.199,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
225,29,102.391,-55.4998,/home/sayon/autoware_map/town01/splitted/5_97_-59.pcd
225,30,88.4184,-308.798,/home/sayon/autoware_map/town01/splitted/5_81_-311.pcd
225,31,109.892,-55.498,/home/sayon/autoware_map/town01/splitted/5_104_-59.pcd
225,34,88.4198,-316.299,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
225,35,102.421,-195.14,/home/sayon/autoware_map/town01/splitted/5_97_-195.pcd
225,37,338.889,-11.7911,/home/sayon/autoware_map/town01/splitted/5_333_-11.pcd
225,38,43.6293,-1.97046,/home/sayon/autoware_map/town01/splitted/5_42_-4.pcd
225,39,64.9367,-1.96423,/home/sayon/autoware_map/town01/splitted/5_58_-4.pcd
225,40,88.3793,-43.6081,/home/sayon/autoware_map/town01/splitted/4_73_-43.pcd
225,41,109.922,-195.141,/home/sayon/autoware_map/town01/splitted/3_104_-195.pcd
225,42,324.639,-133.52,/home/sayon/autoware_map/town01/splitted/5_320_-135.pcd
225,43,117.393,-55.4963,/home/sayon/autoware_map/town01/splitted/5_112_-59.pcd
225,44,324.669,-199.16,/home/sayon/autoware_map/town01/splitted/5_322_-201.pcd
225,45,88.3897,-118.436,/home/sayon/autoware_map/town01/splitted/4_73_-130.pcd
225,46,92.3703,-12.242,/home/sayon/autoware_map/town01/splitted/4_89_-14.pcd
226,20,154.032,-37.6979,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
226,22,338.885,-19.2922,/home/sayon/autoware_map/town01/splitted/4_332_-24.pcd
226,25,317.105,-133.516,/home/sayon/autoware_map/town01/splitted/4_305_-142.pcd
226,26,334.791,-184.576,/home/sayon/autoware_map/town01/splitted/5_330_-188.pcd
226,27,153.9,-47.0562,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
226,29,100.513,-55.3686,/home/sayon/autoware_map/town01/splitted/5_97_-59.pcd
226,30,88.4184,-308.798,/home/sayon/autoware_map/town01/splitted/5_81_-311.pcd
226,31,109.892,-55.498,/home/sayon/autoware_map/town01/splitted/5_104_-59.pcd
226,34,88.2368,-318.653,/home/sayon/autoware_map/town01/splitted/5_81_-324.pcd
226,35,100.175,-194.967,/home/sayon/autoware_map/town01/splitted/5_97_-195.pcd
226,37,338.729,-9.68854,/home/sayon/autoware_map/town01/splitted/5_333_-11.pcd
226,38,55.3494,-1.96703,/home/sayon/autoware_map/town01/splitted/5_50_-4.pcd
226,39,76.2184,-1.96093,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd
226,40,88.3795,-44.5438,/home/sayon/autoware_map/town01/splitted/5_81_-48.pcd
226,41,109.922,-195.141,/home/sayon/autoware_map/town01/splitted/3_104_-195.pcd
226,42,326.885,-133.716,/home/sayon/autoware_map/town01/splitted/5_320_-135.pcd
226,43,117.393,-55.4963,/home/sayon/autoware_map/town01/splitted/5_112_-59.pcd
226,44,327.004,-198.965,/home/sayon/autoware_map/town01/splitted/5_322_-201.pcd
226,45,88.3898,-118.765,/home/sayon/autoware_map/town01/splitted/4_73_-130.pcd
226,46,92.297,-10.7166,/home/sayon/autoware_map/town01/splitted/4_89_-14.pcd
227,20,154.03,-38.998,/home/sayon/autoware_map/town01/splitted/5_151_-43.pcd
227,22,338.886,-17.9484,/home/sayon/autoware_map/town01/splitted/4_332_-24.pcd
227,25,319.035,-133.517,/home/sayon/autoware_map/town01/splitted/4_305_-142.pcd
227,26,334.79,-184.616,/home/sayon/autoware_map/town01/splitted/5_330_-188.pcd
227,27,152.942,-51.1352,/home/sayon/autoware_map/town01/splitted/5_151_-54.pcd
227,29,96.6259,-54.3986,/home/sayon/autoware_map/town01/splitted/5_89_-59.pcd
227,30,88.4188,-310.663,/home/sayon/autoware_map/town01/splitted/5_81_-311.pcd
227,31,108.645,-55.4983,/home/sayon/autoware_map/town01/splitted/5_104_-59.pcd
227,34,87.0772,-322.753,/home/sayon/autoware_map/town01/splitted/5_81_-324.pcd
227,35,96.7114,-194.146,/home/sayon/autoware_map/town01/splitted/5_89_-195.pcd
227,37,338.13,-5.59831,/home/sayon/autoware_map/town01/splitted/5_333_-6.pcd
227,38,66.2618,-1.96384,/home/sayon/autoware_map/town01/splitted/5_66_-4.pcd
227,39,83.3873,-2.58789,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd
227,40,88.3797,-45.0202,/home/sayon/autoware_map/town01/splitted/5_81_-48.pcd
227,41,108.39,-195.141,/home/sayon/autoware_map/town01/splitted/3_104_-195.pcd
227,42,330.33,-134.603,/home/sayon/autoware_map/town01/splitted/5_328_-135.pcd
227,43,117.393,-55.4963,/home/sayon/autoware_map/town01/splitted/5_112_-59.pcd
227,44,330.81,-198.408,/home/sayon/autoware_map/town01/splitted/5_330_-201.pcd
227,45,88.3898,-118.829,/home/sayon/autoware_map/town01/splitted/4_73_-130.pcd
227,46,91.8617,-7.59388,/home/sayon/autoware_map/town01/splitted/4_89_-14.pcd
228,20,154.025,-42.415,/home/sayon/autoware_map/town01/splitted/5_151_-43.pcd
228,22,338.888,-14.8978,/home/sayon/autoware_map/town01/splitted/4_332_-24.pcd
228,25,322.844,-133.519,/home/sayon/autoware_map/town01/splitted/5_320_-135.pcd
228,26,334.79,-184.64,/home/sayon/autoware_map/town01/splitted/5_330_-188.pcd
228,27,148.774,-54.9343,/home/sayon/autoware_map/town01/splitted/4_135_-65.pcd
228,29,92.9256,-50.1351,/home/sayon/autoware_map/town01/splitted/5_89_-54.pcd
228,30,88.4194,-314.13,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
228,31,105.836,-55.499,/home/sayon/autoware_map/town01/splitted/5_104_-59.pcd
228,34,82.2314,-326.189,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd
228,35,92.882,-189.644,/home/sayon/autoware_map/town01/splitted/5_89_-195.pcd
228,37,334.462,-0.5418,/home/sayon/autoware_map/town01/splitted/5_333_-2.pcd
228,38,74.4117,-1.96145,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd
228,39,87.8148,-7.21456,/home/sayon/autoware_map/town01/splitted/4_73_-14.pcd
228,40,88.3797,-45.1029,/home/sayon/autoware_map/town01/splitted/5_81_-48.pcd
228,41,104.514,-195.14,/home/sayon/autoware_map/town01/splitted/5_97_-195.pcd
228,42,333.611,-138.07,/home/sayon/autoware_map/town01/splitted/5_328_-142.pcd
228,43,116.415,-55.4966,/home/sayon/autoware_map/town01/splitted/5_112_-59.pcd
228,44,335.739,-195.37,/home/sayon/autoware_map/town01/splitted/5_330_-201.pcd
228,45,88.3898,-118.836,/home/sayon/autoware_map/town01/splitted/4_73_-130.pcd
228,46,89.8672,-2.55085,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd
229,20,154.294,-48.1415,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
229,22,338.723,-9.65075,/home/sayon/autoware_map/town01/splitted/5_333_-11.pcd
229,25,326.914,-133.72,/home/sayon/autoware_map/town01/splitted/5_320_-135.pcd
229,26,334.79,-184.645,/home/sayon/autoware_map/town01/splitted/5_330_-188.pcd
229,27,141.233,-55.4909,/home/sayon/autoware_map/town01/splitted/4_135_-65.pcd
229,29,92.3791,-43.0543,/home/sayon/autoware_map/town01/splitted/5_89_-43.pcd
229,30,88.1296,-319.443,/home/sayon/autoware_map/town01/splitted/5_81_-324.pcd
229,31,101.217,-55.524,/home/sayon/autoware_map/town01/splitted/5_97_-59.pcd
229,34,74.2746,-326.577,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd
229,35,92.3991,-182.514,/home/sayon/autoware_map/town01/splitted/5_89_-188.pcd
229,37,326.326,1.91415,/home/sayon/autoware_map/town01/splitted/5_320_1.pcd
229,38,80.7861,-2.16751,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd
229,39,88.3707,-13.5712,/home/sayon/autoware_map/town01/splitted/4_73_-14.pcd
229,40,88.3797,-45.1301,/home/sayon/autoware_map/town01/splitted/5_81_-48.pcd
229,41,99.0344,-194.808,/home/sayon/autoware_map/town01/splitted/5_97_-195.pcd
229,42,334.81,-144.474,/home/sayon/autoware_map/town01/splitted/4_320_-155.pcd
229,43,113.515,-55.4972,/home/sayon/autoware_map/town01/splitted/5_112_-59.pcd
